"workerid","proliferate.condition","adjQuestion","competitorName","condition","contextID","contextVar","correctAnsQuestion","featureQuestion","notCompetitorName","numQuestion","object","response","rt","slide_number_in_experiment","targetName","utterance","error","speaker_cond"
1138,"list2","pink","plate_plastic_blue_original","color2_incorrect","ppb_ppbo_ppp","ppb_ppbo_ppp_2","no","color","plate_plastic_pink","['3', '4']","","[2271, 'no']",NA,"37","plate_paper_blue","",NA,"batch1"
1138,"list2","denim","jacket_leather_purple","material1_incorrect","jdp_jlp_jlg","jdp_jlp_jlg_1","no","material","jacket_leather_green","['2', '3']","","[3088, 'no']",NA,"38","jacket_denim_purple","",NA,"batch1"
1138,"list2","brown","boot_leather_brown","color2_correct","blg_blb_brb","blg_blb_brb_2","yes","color","boot_rubber_brown","3","","[2257, 'yes']",NA,"39","boot_leather_green","",NA,"batch1"
1138,"list2","plastic","plate_paper_blue","material1_incorrect","ppbo_ppb_ppwo","ppbo_ppb_ppwo_2","no","material","plate_paper_white_original","['2', '3']","","[3382, 'no']",NA,"40","plate_plastic_blue_original","",NA,"batch1"
1138,"list2","silver","cup_metal_green","color2_incorrect","cpg_cmg_cmso","cpg_cmg_cmso_1","no","color","cup_metal_silver_original","['3', '4']","","[2040, 'no']",NA,"41","cup_plastic_green","",NA,"batch1"
1202,"list2","","","","","","","","","","Barbara","Barbara",0,"1","","bot_check",NA,"batch1"
1202,"list2","blue","box_wood_blue","color_correct","practice_1","","yes","color","box_wood_brown","2","","[3167, 'yes']",NA,"practice_trial","box_cardboard_blue","",NA,"batch1"
1202,"list2","plastic","ball_metal_red","material_incorrect","practice_2","","no","material","ball_plastic_red","4","","[4068, 'no']",NA,"practice_trial","ball_metal_green","",NA,"batch1"
1202,"list2","metal","bowl_glass_blue","material_correct","practice_3","","yes","material","bowl_metal_blue","2","","[3362, 'yes']",NA,"practice_trial","bowl_glass_green","",NA,"batch1"
1202,"list2","blue","vase_glass_green","color_incorrect","practice_4","","no","color","vase_glass_blue","3","","[3105, 'no']",NA,"practice_trial","vase_wood_green","",NA,"batch1"
1202,"list2","green","bag_plastic_blue","color_incorrect","practice_5","","no","color","bag_plastic_green","4","","[3142, 'no']",NA,"practice_trial","bag_paper_blue","",NA,"batch1"
1202,"list2","wooden","door_steel_yellow","material_correct","practice_6","","yes","material","door_steel_red","1","","[2575, 'yes']",NA,"practice_trial","door_wood_yellow","",NA,"batch1"
1202,"list2","plastic","bottle_plastic_green","material2_correct","bgg_bpg_bpb","bgg_bpg_bpb_2","yes","material","bottle_plastic_blue","3","","[3133, 'yes']",NA,"11","bottle_glass_green","",NA,"batch1"
1202,"list2","blue","pitcher_plastic_blue","color1_correct","pmb_ppb_ppg","pmb_ppb_ppg_2","yes","color","pitcher_plastic_green","2","","[2444, 'yes']",NA,"12","pitcher_metal_blue","",NA,"batch1"
1202,"list2","green","bottle_glass_green","color1_correct","bpg_bgg_bgb","bpg_bgg_bgb_2","yes","color","bottle_glass_blue","2","","[1721, 'yes']",NA,"13","bottle_plastic_green","",NA,"batch1"
1202,"list2","plastic","plate_paper_blue","material1_correct","ppbo_ppb_ppg","ppbo_ppb_ppg_1","yes","material","plate_paper_green","1","","[3174, 'no']",NA,"14","plate_plastic_blue_original","",NA,"batch1"
1202,"list2","blue","cup_metal_green","color2_correct","cpg_cmg_cmb","cpg_cmg_cmb_1","yes","color","cup_metal_blue","2","","[2013, 'yes']",NA,"15","cup_plastic_green","",NA,"batch1"
1202,"list2","plastic","plate_paper_green","material2_incorrect","ppb_ppg_ppg","ppb_ppg_ppg_1","no","material","plate_plastic_green","['3', '4']","","[3256, 'no']",NA,"16","plate_paper_blue","",NA,"batch1"
1202,"list2","blue","table_metal_blue","color2_incorrect","tmg_tmb_twb","tmg_tmb_twb_1","no","color","table_wood_blue","['4', '5']","","[3010, 'no']",NA,"17","table_metal_green","",NA,"batch1"
1202,"list2","glass","pitcher_glass_blue","material2_correct","pmb_pgb_pgco","pmb_pgb_pgco_2","yes","material","pitcher_glass_clear_original","3","","[2157, 'yes']",NA,"18","pitcher_metal_blue","",NA,"batch1"
1202,"list2","green","plate_plastic_blue_original","color2_correct","ppb_ppbo_ppg","ppb_ppbo_ppg_2","yes","color","plate_plastic_green","2","","[2550, 'yes']",NA,"19","plate_paper_blue","",NA,"batch1"
1202,"list2","denim","jacket_leather_purple","material1_incorrect","jdp_jlp_jlg","jdp_jlp_jlg_2","no","material","jacket_leather_green","['2', '3']","","[2117, 'no']",NA,"20","jacket_denim_purple","",NA,"batch1"
1202,"list2","metal","chair_metal_purple","material1_correct","cmg_cmp_cwp","cmg_cmp_cwp_2","yes","material","chair_wood_purple","2","","[2960, 'yes']",NA,"21","chair_metal_green","",NA,"batch1"
1202,"list2","wooden","table_wood_blue","material2_correct","tmb_twb_twbo","tmb_twb_twbo_1","yes","material","table_wood_brown_original","3","","[2378, 'yes']",NA,"22","table_metal_blue","",NA,"batch1"
1202,"list2","green","bottle_glass_green","color1_incorrect","bpg_bgg_bgco","bpg_bgg_bgco_2","no","color","bottle_glass_clear_original","['3', '4']","","[2833, 'no']",NA,"23","bottle_plastic_green","",NA,"batch1"
1202,"list2","green","table_metal_green","color2_correct","tmb_tmg_twg","tmb_tmg_twg_2","yes","color","table_wood_green","3","","[3205, 'yes']",NA,"24","table_metal_blue","",NA,"batch1"
1202,"list2","plastic","bottle_plastic_green","material2_incorrect","bgg_bpg_bpco","bgg_bpg_bpco_1","no","material","bottle_plastic_clear_original","['4', '5']","","[2314, 'no']",NA,"25","bottle_glass_green","",NA,"batch1"
1202,"list2","purple","chair_metal_purple","color2_incorrect","cmg_cmp_cpp","cmg_cmp_cpp_2","no","color","chair_plastic_purple","['4', '5']","","[2531, 'no']",NA,"26","chair_metal_green","",NA,"batch1"
1202,"list2","blue","pitcher_plastic_blue","color1_incorrect","pmb_ppb_ppwo","pmb_ppb_ppwo_2","no","color","pitcher_plastic_white_original","['3', '4']","","[1893, 'no']",NA,"27","pitcher_metal_blue","",NA,"batch1"
1202,"list2","plastic","plate_paper_blue","material1_incorrect","ppbo_ppb_ppwo","ppbo_ppb_ppwo_2","no","material","plate_paper_white_original","['2', '3']","","[1556, 'yes']",NA,"28","plate_plastic_blue_original","",NA,"batch1"
1202,"list2","metal","chair_metal_green","material1_incorrect","cmp_cmg_cpg","cmp_cmg_cpg_2","no","material","chair_plastic_green","['3', '4']","","[2084, 'no']",NA,"29","chair_metal_purple","",NA,"batch1"
1202,"list2","metal","table_metal_blue","material1_correct","tmso_tmb_twb","tmso_tmb_twb_1","yes","material","table_wood_blue","2","","[2229, 'yes']",NA,"30","table_metal_silver_original","",NA,"batch1"
1202,"list2","brown","boot_leather_brown","color2_correct","blg_blb_brb","blg_blb_brb_1","yes","color","boot_rubber_brown","3","","[2076, 'yes']",NA,"31","boot_leather_green","",NA,"batch1"
1202,"list2","metal","table_metal_green","material1_incorrect","tmso_tmg_twg","tmso_tmg_twg_2","no","material","table_wood_green","['3', '4']","","[3207, 'no']",NA,"32","table_metal_silver_original","",NA,"batch1"
1202,"list2","green","spoon_wood_blue","color1_incorrect","swg_swb_spb","swg_swb_spb_1","no","color","spoon_plastic_blue","['2', '3']","","[1942, 'no']",NA,"33","spoon_wood_green","",NA,"batch1"
1202,"list2","silver","cup_metal_green","color2_incorrect","cpg_cmg_cmso","cpg_cmg_cmso_1","no","color","cup_metal_silver_original","['3', '4']","","[1674, 'no']",NA,"34","cup_plastic_green","",NA,"batch1"
1202,"list2","wooden","table_wood_blue","material2_incorrect","tmb_twb_twg","tmb_twb_twg_1","no","material","table_wood_green","['4', '5']","","[2033, 'no']",NA,"35","table_metal_blue","",NA,"batch1"
1202,"list2","wooden","chair_metal_green","material2_correct","cmp_cmg_cwg","cmp_cmg_cwg_1","yes","material","chair_wood_green","2","","[1926, 'yes']",NA,"36","chair_metal_purple","",NA,"batch1"
1202,"list2","green","spoon_wood_blue","color1_correct","swg_swb_smb","swg_swb_smb_2","yes","color","spoon_metal_blue","1","","[1729, 'yes']",NA,"37","spoon_wood_green","",NA,"batch1"
1202,"list2","green","boot_leather_black_original","color1_incorrect","blg_blbo_brbo","blg_blbo_brbo_1","no","color","boot_rubber_black_original","['2', '3']","","[2053, 'no']",NA,"38","boot_leather_green","",NA,"batch1"
1202,"list2","glass","pitcher_glass_blue","material2_incorrect","pmb_pgb_pgg","pmb_pgb_pgg_2","no","material","pitcher_glass_green","['4', '5']","","[1592, 'no']",NA,"39","pitcher_metal_blue","",NA,"batch1"
1202,"list2","pink","plate_plastic_blue_original","color2_incorrect","ppb_ppbo_ppp","ppb_ppbo_ppp_2","no","color","plate_plastic_pink","['3', '4']","","[1729, 'no']",NA,"40","plate_paper_blue","",NA,"batch1"
1202,"list2","denim","jacket_leather_purple","material1_correct","jdp_jlp_jlbo","jdp_jlp_jlbo_1","yes","material","jacket_leather_black_original","1","","[1911, 'no']",NA,"41","jacket_denim_purple","",NA,"batch1"
1502,"list2","","","","","","","","","","Jessica","Jessica",0,"1","","bot_check",NA,"batch1"
1502,"list2","blue","box_wood_blue","color_correct","practice_1","","yes","color","box_wood_brown","2","","[3273, 'yes']",NA,"practice_trial","box_cardboard_blue","",NA,"batch1"
1502,"list2","plastic","ball_metal_red","material_incorrect","practice_2","","no","material","ball_plastic_red","4","","[9487, 'yes']",NA,"practice_trial","ball_metal_green","",NA,"batch1"
1502,"list2","metal","bowl_glass_blue","material_correct","practice_3","","yes","material","bowl_metal_blue","2","","[2431, 'yes']",NA,"practice_trial","bowl_glass_green","",NA,"batch1"
1502,"list2","blue","vase_glass_green","color_incorrect","practice_4","","no","color","vase_glass_blue","3","","[3249, 'no']",NA,"practice_trial","vase_wood_green","",NA,"batch1"
1502,"list2","green","bag_plastic_blue","color_incorrect","practice_5","","no","color","bag_plastic_green","4","","[3151, 'no']",NA,"practice_trial","bag_paper_blue","",NA,"batch1"
1502,"list2","wooden","door_steel_yellow","material_correct","practice_6","","yes","material","door_steel_red","1","","[3200, 'yes']",NA,"practice_trial","door_wood_yellow","",NA,"batch1"
1502,"list2","wooden","table_wood_blue","material2_correct","tmb_twb_twbo","tmb_twb_twbo_2","yes","material","table_wood_brown_original","3","","[3016, 'yes']",NA,"11","table_metal_blue","",NA,"batch1"
1502,"list2","wooden","table_wood_blue","material2_incorrect","tmb_twb_twg","tmb_twb_twg_2","no","material","table_wood_green","['4', '5']","","[2766, 'no']",NA,"12","table_metal_blue","",NA,"batch1"
1502,"list2","green","table_metal_green","color2_correct","tmb_tmg_twg","tmb_tmg_twg_2","yes","color","table_wood_green","3","","[1873, 'yes']",NA,"13","table_metal_blue","",NA,"batch1"
1502,"list2","plastic","bottle_plastic_green","material2_correct","bgg_bpg_bpb","bgg_bpg_bpb_1","yes","material","bottle_plastic_blue","3","","[4398, 'yes']",NA,"14","bottle_glass_green","",NA,"batch1"
1502,"list2","pink","plate_plastic_blue_original","color2_incorrect","ppb_ppbo_ppp","ppb_ppbo_ppp_1","no","color","plate_plastic_pink","['3', '4']","","[1792, 'no']",NA,"15","plate_paper_blue","",NA,"batch1"
1502,"list2","plastic","plate_paper_green","material2_incorrect","ppb_ppg_ppg","ppb_ppg_ppg_1","no","material","plate_plastic_green","['3', '4']","","[3721, 'no']",NA,"16","plate_paper_blue","",NA,"batch1"
1502,"list2","metal","chair_metal_green","material1_incorrect","cmp_cmg_cpg","cmp_cmg_cpg_1","no","material","chair_plastic_green","['3', '4']","","[2776, 'no']",NA,"17","chair_metal_purple","",NA,"batch1"
1502,"list2","green","bottle_glass_green","color1_incorrect","bpg_bgg_bgco","bpg_bgg_bgco_2","no","color","bottle_glass_clear_original","['3', '4']","","[3366, 'no']",NA,"18","bottle_plastic_green","",NA,"batch1"
1502,"list2","green","plate_plastic_blue_original","color2_correct","ppb_ppbo_ppg","ppb_ppbo_ppg_1","yes","color","plate_plastic_green","2","","[1681, 'yes']",NA,"19","plate_paper_blue","",NA,"batch1"
1502,"list2","brown","boot_leather_brown","color2_correct","blg_blb_brb","blg_blb_brb_2","yes","color","boot_rubber_brown","3","","[1785, 'yes']",NA,"20","boot_leather_green","",NA,"batch1"
1502,"list2","blue","cup_metal_green","color2_correct","cpg_cmg_cmb","cpg_cmg_cmb_1","yes","color","cup_metal_blue","2","","[1327, 'yes']",NA,"21","cup_plastic_green","",NA,"batch1"
1502,"list2","green","spoon_wood_blue","color1_correct","swg_swb_smb","swg_swb_smb_2","yes","color","spoon_metal_blue","1","","[1249, 'yes']",NA,"22","spoon_wood_green","",NA,"batch1"
1502,"list2","blue","table_metal_blue","color2_incorrect","tmg_tmb_twb","tmg_tmb_twb_1","no","color","table_wood_blue","['4', '5']","","[1320, 'no']",NA,"23","table_metal_green","",NA,"batch1"
1502,"list2","blue","pitcher_plastic_blue","color1_incorrect","pmb_ppb_ppwo","pmb_ppb_ppwo_1","no","color","pitcher_plastic_white_original","['3', '4']","","[2167, 'no']",NA,"24","pitcher_metal_blue","",NA,"batch1"
1502,"list2","green","bottle_glass_green","color1_correct","bpg_bgg_bgb","bpg_bgg_bgb_1","yes","color","bottle_glass_blue","2","","[2337, 'yes']",NA,"25","bottle_plastic_green","",NA,"batch1"
1502,"list2","metal","table_metal_blue","material1_correct","tmso_tmb_twb","tmso_tmb_twb_2","yes","material","table_wood_blue","2","","[3238, 'yes']",NA,"26","table_metal_silver_original","",NA,"batch1"
1502,"list2","purple","chair_metal_purple","color2_incorrect","cmg_cmp_cpp","cmg_cmp_cpp_1","no","color","chair_plastic_purple","['4', '5']","","[2735, 'no']",NA,"27","chair_metal_green","",NA,"batch1"
1502,"list2","green","boot_leather_black_original","color1_incorrect","blg_blbo_brbo","blg_blbo_brbo_2","no","color","boot_rubber_black_original","['2', '3']","","[1777, 'no']",NA,"28","boot_leather_green","",NA,"batch1"
1502,"list2","plastic","plate_paper_blue","material1_correct","ppbo_ppb_ppg","ppbo_ppb_ppg_2","yes","material","plate_paper_green","1","","[3697, 'yes']",NA,"29","plate_plastic_blue_original","",NA,"batch1"
1502,"list2","glass","pitcher_glass_blue","material2_incorrect","pmb_pgb_pgg","pmb_pgb_pgg_2","no","material","pitcher_glass_green","['4', '5']","","[1975, 'no']",NA,"30","pitcher_metal_blue","",NA,"batch1"
1502,"list2","denim","jacket_leather_purple","material1_incorrect","jdp_jlp_jlg","jdp_jlp_jlg_1","no","material","jacket_leather_green","['2', '3']","","[3641, 'no']",NA,"31","jacket_denim_purple","",NA,"batch1"
1502,"list2","plastic","bottle_plastic_green","material2_incorrect","bgg_bpg_bpco","bgg_bpg_bpco_2","no","material","bottle_plastic_clear_original","['4', '5']","","[2663, 'no']",NA,"32","bottle_glass_green","",NA,"batch1"
1502,"list2","blue","pitcher_plastic_blue","color1_correct","pmb_ppb_ppg","pmb_ppb_ppg_1","yes","color","pitcher_plastic_green","2","","[1616, 'yes']",NA,"33","pitcher_metal_blue","",NA,"batch1"
1502,"list2","green","spoon_wood_blue","color1_incorrect","swg_swb_spb","swg_swb_spb_2","no","color","spoon_plastic_blue","['2', '3']","","[1809, 'no']",NA,"34","spoon_wood_green","",NA,"batch1"
1502,"list2","silver","cup_metal_green","color2_incorrect","cpg_cmg_cmso","cpg_cmg_cmso_2","no","color","cup_metal_silver_original","['3', '4']","","[2166, 'yes']",NA,"35","cup_plastic_green","",NA,"batch1"
1502,"list2","metal","chair_metal_purple","material1_correct","cmg_cmp_cwp","cmg_cmp_cwp_2","yes","material","chair_wood_purple","2","","[2360, 'yes']",NA,"36","chair_metal_green","",NA,"batch1"
1502,"list2","denim","jacket_leather_purple","material1_correct","jdp_jlp_jlbo","jdp_jlp_jlbo_2","yes","material","jacket_leather_black_original","1","","[2768, 'yes']",NA,"37","jacket_denim_purple","",NA,"batch1"
1502,"list2","wooden","chair_metal_green","material2_correct","cmp_cmg_cwg","cmp_cmg_cwg_2","yes","material","chair_wood_green","2","","[3144, 'yes']",NA,"38","chair_metal_purple","",NA,"batch1"
1502,"list2","plastic","plate_paper_blue","material1_incorrect","ppbo_ppb_ppwo","ppbo_ppb_ppwo_2","no","material","plate_paper_white_original","['2', '3']","","[3543, 'no']",NA,"39","plate_plastic_blue_original","",NA,"batch1"
1502,"list2","glass","pitcher_glass_blue","material2_correct","pmb_pgb_pgco","pmb_pgb_pgco_2","yes","material","pitcher_glass_clear_original","3","","[2680, 'yes']",NA,"40","pitcher_metal_blue","",NA,"batch1"
1502,"list2","metal","table_metal_green","material1_incorrect","tmso_tmg_twg","tmso_tmg_twg_1","no","material","table_wood_green","['3', '4']","","[2173, 'no']",NA,"41","table_metal_silver_original","",NA,"batch1"
1350,"list2","","","","","","","","","","Linda","Linda",0,"1","","bot_check",NA,"batch1"
1350,"list2","blue","box_wood_blue","color_correct","practice_1","","yes","color","box_wood_brown","2","","[6467, 'no']",NA,"practice_trial","box_cardboard_blue","",NA,"batch1"
1350,"list2","plastic","ball_metal_red","material_incorrect","practice_2","","no","material","ball_plastic_red","4","","[7850, 'yes']",NA,"practice_trial","ball_metal_green","",NA,"batch1"
1350,"list2","metal","bowl_glass_blue","material_correct","practice_3","","yes","material","bowl_metal_blue","2","","[4528, 'no']",NA,"practice_trial","bowl_glass_green","",NA,"batch1"
1350,"list2","blue","vase_glass_green","color_incorrect","practice_4","","no","color","vase_glass_blue","3","","[6027, 'no']",NA,"practice_trial","vase_wood_green","",NA,"batch1"
1350,"list2","green","bag_plastic_blue","color_incorrect","practice_5","","no","color","bag_plastic_green","4","","[4560, 'no']",NA,"practice_trial","bag_paper_blue","",NA,"batch1"
1350,"list2","wooden","door_steel_yellow","material_correct","practice_6","","yes","material","door_steel_red","1","","[4185, 'yes']",NA,"practice_trial","door_wood_yellow","",NA,"batch1"
1350,"list2","green","spoon_wood_blue","color1_incorrect","swg_swb_spb","swg_swb_spb_2","no","color","spoon_plastic_blue","['2', '3']","","[3623, 'yes']",NA,"11","spoon_wood_green","",NA,"batch1"
1350,"list2","metal","chair_metal_green","material1_incorrect","cmp_cmg_cpg","cmp_cmg_cpg_1","no","material","chair_plastic_green","['3', '4']","","[3542, 'yes']",NA,"12","chair_metal_purple","",NA,"batch1"
1350,"list2","plastic","plate_paper_blue","material1_correct","ppbo_ppb_ppg","ppbo_ppb_ppg_2","yes","material","plate_paper_green","1","","[3894, 'yes']",NA,"13","plate_plastic_blue_original","",NA,"batch1"
1350,"list2","denim","jacket_leather_purple","material1_incorrect","jdp_jlp_jlg","jdp_jlp_jlg_2","no","material","jacket_leather_green","['2', '3']","","[3227, 'yes']",NA,"14","jacket_denim_purple","",NA,"batch1"
1350,"list2","blue","table_metal_blue","color2_incorrect","tmg_tmb_twb","tmg_tmb_twb_1","no","color","table_wood_blue","['4', '5']","","[3515, 'yes']",NA,"15","table_metal_green","",NA,"batch1"
1350,"list2","blue","pitcher_plastic_blue","color1_correct","pmb_ppb_ppg","pmb_ppb_ppg_1","yes","color","pitcher_plastic_green","2","","[1810, 'yes']",NA,"16","pitcher_metal_blue","",NA,"batch1"
1350,"list2","wooden","chair_metal_green","material2_correct","cmp_cmg_cwg","cmp_cmg_cwg_2","yes","material","chair_wood_green","2","","[3297, 'yes']",NA,"17","chair_metal_purple","",NA,"batch1"
1350,"list2","brown","boot_leather_brown","color2_correct","blg_blb_brb","blg_blb_brb_1","yes","color","boot_rubber_brown","3","","[2273, 'yes']",NA,"18","boot_leather_green","",NA,"batch1"
1350,"list2","pink","plate_plastic_blue_original","color2_incorrect","ppb_ppbo_ppp","ppb_ppbo_ppp_2","no","color","plate_plastic_pink","['3', '4']","","[2180, 'yes']",NA,"19","plate_paper_blue","",NA,"batch1"
1350,"list2","green","spoon_wood_blue","color1_correct","swg_swb_smb","swg_swb_smb_2","yes","color","spoon_metal_blue","1","","[3769, 'no']",NA,"20","spoon_wood_green","",NA,"batch1"
1350,"list2","silver","cup_metal_green","color2_incorrect","cpg_cmg_cmso","cpg_cmg_cmso_1","no","color","cup_metal_silver_original","['3', '4']","","[4682, 'yes']",NA,"21","cup_plastic_green","",NA,"batch1"
1350,"list2","plastic","plate_paper_green","material2_incorrect","ppb_ppg_ppg","ppb_ppg_ppg_1","no","material","plate_plastic_green","['3', '4']","","[3344, 'no']",NA,"22","plate_paper_blue","",NA,"batch1"
1350,"list2","blue","cup_metal_green","color2_correct","cpg_cmg_cmb","cpg_cmg_cmb_1","yes","color","cup_metal_blue","2","","[5139, 'yes']",NA,"23","cup_plastic_green","",NA,"batch1"
1350,"list2","glass","pitcher_glass_blue","material2_correct","pmb_pgb_pgco","pmb_pgb_pgco_2","yes","material","pitcher_glass_clear_original","3","","[3866, 'no']",NA,"24","pitcher_metal_blue","",NA,"batch1"
1350,"list2","green","bottle_glass_green","color1_correct","bpg_bgg_bgb","bpg_bgg_bgb_1","yes","color","bottle_glass_blue","2","","[2762, 'no']",NA,"25","bottle_plastic_green","",NA,"batch1"
1350,"list2","plastic","bottle_plastic_green","material2_incorrect","bgg_bpg_bpco","bgg_bpg_bpco_1","no","material","bottle_plastic_clear_original","['4', '5']","","[3382, 'no']",NA,"26","bottle_glass_green","",NA,"batch1"
1350,"list2","green","boot_leather_black_original","color1_incorrect","blg_blbo_brbo","blg_blbo_brbo_2","no","color","boot_rubber_black_original","['2', '3']","","[3767, 'no']",NA,"27","boot_leather_green","",NA,"batch1"
1350,"list2","plastic","bottle_plastic_green","material2_correct","bgg_bpg_bpb","bgg_bpg_bpb_1","yes","material","bottle_plastic_blue","3","","[4932, 'no']",NA,"28","bottle_glass_green","",NA,"batch1"
1350,"list2","green","table_metal_green","color2_correct","tmb_tmg_twg","tmb_tmg_twg_2","yes","color","table_wood_green","3","","[3769, 'no']",NA,"29","table_metal_blue","",NA,"batch1"
1350,"list2","green","plate_plastic_blue_original","color2_correct","ppb_ppbo_ppg","ppb_ppbo_ppg_1","yes","color","plate_plastic_green","2","","[2640, 'no']",NA,"30","plate_paper_blue","",NA,"batch1"
1350,"list2","wooden","table_wood_blue","material2_incorrect","tmb_twb_twg","tmb_twb_twg_1","no","material","table_wood_green","['4', '5']","","[5707, 'yes']",NA,"31","table_metal_blue","",NA,"batch1"
1350,"list2","denim","jacket_leather_purple","material1_correct","jdp_jlp_jlbo","jdp_jlp_jlbo_1","yes","material","jacket_leather_black_original","1","","[3489, 'no']",NA,"32","jacket_denim_purple","",NA,"batch1"
1350,"list2","green","bottle_glass_green","color1_incorrect","bpg_bgg_bgco","bpg_bgg_bgco_1","no","color","bottle_glass_clear_original","['3', '4']","","[2843, 'no']",NA,"33","bottle_plastic_green","",NA,"batch1"
1350,"list2","wooden","table_wood_blue","material2_correct","tmb_twb_twbo","tmb_twb_twbo_1","yes","material","table_wood_brown_original","3","","[2869, 'no']",NA,"34","table_metal_blue","",NA,"batch1"
1350,"list2","metal","chair_metal_purple","material1_correct","cmg_cmp_cwp","cmg_cmp_cwp_1","yes","material","chair_wood_purple","2","","[1778, 'no']",NA,"35","chair_metal_green","",NA,"batch1"
1350,"list2","glass","pitcher_glass_blue","material2_incorrect","pmb_pgb_pgg","pmb_pgb_pgg_1","no","material","pitcher_glass_green","['4', '5']","","[3016, 'no']",NA,"36","pitcher_metal_blue","",NA,"batch1"
1350,"list2","metal","table_metal_green","material1_incorrect","tmso_tmg_twg","tmso_tmg_twg_2","no","material","table_wood_green","['3', '4']","","[5001, 'yes']",NA,"37","table_metal_silver_original","",NA,"batch1"
1350,"list2","plastic","plate_paper_blue","material1_incorrect","ppbo_ppb_ppwo","ppbo_ppb_ppwo_2","no","material","plate_paper_white_original","['2', '3']","","[2543, 'no']",NA,"38","plate_plastic_blue_original","",NA,"batch1"
1350,"list2","blue","pitcher_plastic_blue","color1_incorrect","pmb_ppb_ppwo","pmb_ppb_ppwo_2","no","color","pitcher_plastic_white_original","['3', '4']","","[3420, 'yes']",NA,"39","pitcher_metal_blue","",NA,"batch1"
1350,"list2","metal","table_metal_blue","material1_correct","tmso_tmb_twb","tmso_tmb_twb_1","yes","material","table_wood_blue","2","","[2432, 'no']",NA,"40","table_metal_silver_original","",NA,"batch1"
1350,"list2","purple","chair_metal_purple","color2_incorrect","cmg_cmp_cpp","cmg_cmp_cpp_1","no","color","chair_plastic_purple","['4', '5']","","[2466, 'no']",NA,"41","chair_metal_green","",NA,"batch1"
1453,"list2","","","","","","","","","","Jessica","Jessica",0,"1","","bot_check",NA,"batch1"
1453,"list2","blue","box_wood_blue","color_correct","practice_1","","yes","color","box_wood_brown","2","","[3221, 'yes']",NA,"practice_trial","box_cardboard_blue","",NA,"batch1"
1453,"list2","plastic","ball_metal_red","material_incorrect","practice_2","","no","material","ball_plastic_red","4","","[4621, 'yes']",NA,"practice_trial","ball_metal_green","",NA,"batch1"
1453,"list2","metal","bowl_glass_blue","material_correct","practice_3","","yes","material","bowl_metal_blue","2","","[3647, 'yes']",NA,"practice_trial","bowl_glass_green","",NA,"batch1"
1453,"list2","blue","vase_glass_green","color_incorrect","practice_4","","no","color","vase_glass_blue","3","","[2742, 'no']",NA,"practice_trial","vase_wood_green","",NA,"batch1"
1453,"list2","green","bag_plastic_blue","color_incorrect","practice_5","","no","color","bag_plastic_green","4","","[2340, 'no']",NA,"practice_trial","bag_paper_blue","",NA,"batch1"
1453,"list2","wooden","door_steel_yellow","material_correct","practice_6","","yes","material","door_steel_red","1","","[5123, 'no']",NA,"practice_trial","door_wood_yellow","",NA,"batch1"
1453,"list2","plastic","plate_paper_blue","material1_correct","ppbo_ppb_ppg","ppbo_ppb_ppg_1","yes","material","plate_paper_green","1","","[2135, 'yes']",NA,"11","plate_plastic_blue_original","",NA,"batch1"
1453,"list2","denim","jacket_leather_purple","material1_incorrect","jdp_jlp_jlg","jdp_jlp_jlg_2","no","material","jacket_leather_green","['2', '3']","","[3955, 'no']",NA,"12","jacket_denim_purple","",NA,"batch1"
1453,"list2","silver","cup_metal_green","color2_incorrect","cpg_cmg_cmso","cpg_cmg_cmso_2","no","color","cup_metal_silver_original","['3', '4']","","[3699, 'no']",NA,"13","cup_plastic_green","",NA,"batch1"
1453,"list2","metal","chair_metal_purple","material1_correct","cmg_cmp_cwp","cmg_cmp_cwp_1","yes","material","chair_wood_purple","2","","[3006, 'yes']",NA,"14","chair_metal_green","",NA,"batch1"
1453,"list2","plastic","plate_paper_green","material2_incorrect","ppb_ppg_ppg","ppb_ppg_ppg_2","no","material","plate_plastic_green","['3', '4']","","[2665, 'no']",NA,"15","plate_paper_blue","",NA,"batch1"
1453,"list2","brown","boot_leather_brown","color2_correct","blg_blb_brb","blg_blb_brb_1","yes","color","boot_rubber_brown","3","","[2443, 'yes']",NA,"16","boot_leather_green","",NA,"batch1"
1453,"list2","denim","jacket_leather_purple","material1_correct","jdp_jlp_jlbo","jdp_jlp_jlbo_1","yes","material","jacket_leather_black_original","1","","[2502, 'yes']",NA,"17","jacket_denim_purple","",NA,"batch1"
1453,"list2","purple","chair_metal_purple","color2_incorrect","cmg_cmp_cpp","cmg_cmp_cpp_1","no","color","chair_plastic_purple","['4', '5']","","[2547, 'no']",NA,"18","chair_metal_green","",NA,"batch1"
1453,"list2","pink","plate_plastic_blue_original","color2_incorrect","ppb_ppbo_ppp","ppb_ppbo_ppp_1","no","color","plate_plastic_pink","['3', '4']","","[1889, 'no']",NA,"19","plate_paper_blue","",NA,"batch1"
1453,"list2","green","spoon_wood_blue","color1_incorrect","swg_swb_spb","swg_swb_spb_1","no","color","spoon_plastic_blue","['2', '3']","","[1837, 'no']",NA,"20","spoon_wood_green","",NA,"batch1"
1453,"list2","green","bottle_glass_green","color1_correct","bpg_bgg_bgb","bpg_bgg_bgb_1","yes","color","bottle_glass_blue","2","","[2193, 'yes']",NA,"21","bottle_plastic_green","",NA,"batch1"
