"","workerid","proliferate.condition","adjQuestion","competitorName","condition","contextID","contextVar","correctAnsQuestion","featureQuestion","notCompetitorName","numQuestion","object","rt","response","slide_number_in_experiment","targetobject","targetmaterial","targetcolor","targetoriginal","utterance","error","speaker_cond","number_matching","targetname","gaveRightAnswer"
"389",1193,"list1","plastic","pitcher_plastic_blue","material2_incorrect","pmb_ppb_ppg","pmb_ppb_ppg_1","no","material","pitcher_plastic_green","['4', '5']","",2287,"no","27","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"390",1193,"list1","green","bottle_glass_green","color1_correct","bpg_bgg_bgco","bpg_bgg_bgco_2","yes","color","bottle_glass_clear_original","2","",2917,"yes","28","bottle","plastic","green",NA,"",NA,"batch1","yes","bottle_plastic_green",1
"391",1193,"list1","blue","table_metal_blue","color2_incorrect","tmso_tmb_twb","tmso_tmb_twb_2","no","color","table_wood_blue","['4', '5']","",2567,"no","29","table","metal","silver","original","",NA,"batch1","no","table_metal_silver_original",1
"392",1193,"list1","green","plate_paper_blue","color2_incorrect","ppbo_ppb_ppg","ppbo_ppb_ppg_2","no","color","plate_paper_green","['3', '4']","",2844,"no","30","plate","plastic","blue","original","",NA,"batch1","no","plate_plastic_blue_original",1
"393",1193,"list1","denim","jacket_leather_purple","material1_correct","jdp_jlp_jlg","jdp_jlp_jlg_2","yes","material","jacket_leather_green","1","",9822,"no","31","jacket","denim","purple",NA,"",NA,"batch1","yes","jacket_denim_purple",0
"394",1193,"list1","glass","pitcher_glass_blue","material2_correct","pmb_pgb_pgg","pmb_pgb_pgg_1","yes","material","pitcher_glass_green","3","",3594,"yes","32","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"395",1193,"list1","plastic","bottle_plastic_green","material2_correct","bgg_bpg_bpco","bgg_bpg_bpco_1","yes","material","bottle_plastic_clear_original","3","",3528,"yes","33","bottle","glass","green",NA,"",NA,"batch1","yes","bottle_glass_green",1
"396",1193,"list1","metal","table_wood_blue","material1_incorrect","tmb_twb_twbo","tmb_twb_twbo_1","no","material","table_wood_brown_original","['2', '3']","",3076,"no","34","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"397",1193,"list1","glass","bottle_plastic_green","material1_incorrect","bgg_bpg_bpb","bgg_bpg_bpb_2","no","material","bottle_plastic_blue","['2', '3']","",24203,"no","35","bottle","glass","green",NA,"",NA,"batch1","no","bottle_glass_green",1
"398",1193,"list1","glass","bottle_glass_green","material2_incorrect","bpg_bgg_bgb","bpg_bgg_bgb_1","no","material","bottle_glass_blue","['4', '5']","",6589,"no","36","bottle","plastic","green",NA,"",NA,"batch1","no","bottle_plastic_green",1
"399",1193,"list1","black","jacket_leather_purple","color2_incorrect","jdp_jlp_jlbo","jdp_jlp_jlbo_1","no","color","jacket_leather_black_original","['3', '4']","",4346,"no","37","jacket","denim","purple",NA,"",NA,"batch1","no","jacket_denim_purple",1
"400",1193,"list1","green","boot_leather_brown","color1_incorrect","blg_blb_brb","blg_blb_brb_1","no","color","boot_rubber_brown","['2', '3']","",3217,"no","38","boot","leather","green",NA,"",NA,"batch1","no","boot_leather_green",1
"401",1193,"list1","green","cup_metal_green","color1_incorrect","cpg_cmg_cmb","cpg_cmg_cmb_1","no","color","cup_metal_blue","['3', '4']","",2740,"no","39","cup","plastic","green",NA,"",NA,"batch1","no","cup_plastic_green",1
"402",1193,"list1","pink","plate_plastic_blue_original","color2_correct","ppb_ppbo_ppp","ppb_ppbo_ppp_1","yes","color","plate_plastic_pink","2","",2829,"yes","40","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"403",1193,"list1","metal","chair_metal_green","material1_correct","cmp_cmg_cpg","cmp_cmg_cpg_1","yes","material","chair_plastic_green","2","",4477,"no","41","chair","metal","purple",NA,"",NA,"batch1","yes","chair_metal_purple",0
"404",1147,"list1","green","boot_leather_black_original","color1_correct","blg_blbo_brbo","blg_blbo_brbo_1","yes","color","boot_rubber_black_original","1","",2360,"yes","11","boot","leather","green",NA,"",NA,"batch1","yes","boot_leather_green",1
"405",1147,"list1","plastic","plate_paper_green","material2_correct","ppb_ppg_ppg","ppb_ppg_ppg_2","yes","material","plate_plastic_green","2","",2293,"yes","12","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"406",1147,"list1","blue","table_metal_blue","color2_correct","tmg_tmb_twb","tmg_tmb_twb_2","yes","color","table_wood_blue","3","",1442,"yes","13","table","metal","green",NA,"",NA,"batch1","yes","table_metal_green",1
"407",1147,"list1","metal","pitcher_glass_blue","material1_incorrect","pmb_pgb_pgco","pmb_pgb_pgco_1","no","material","pitcher_glass_clear_original","['2', '3']","",2758,"yes","14","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",0
"408",1147,"list1","metal","spoon_wood_blue","material2_incorrect","swg_swb_smb","swg_swb_smb_1","no","material","spoon_metal_blue","['3', '4']","",3823,"yes","15","spoon","wood","green",NA,"",NA,"batch1","no","spoon_wood_green",0
"409",1147,"list1","green","boot_leather_brown","color1_incorrect","blg_blb_brb","blg_blb_brb_1","no","color","boot_rubber_brown","['2', '3']","",2251,"no","16","boot","leather","green",NA,"",NA,"batch1","no","boot_leather_green",1
"410",1147,"list1","metal","chair_metal_green","material1_incorrect","cmp_cmg_cwg","cmp_cmg_cwg_2","no","material","chair_wood_green","['3', '4']","",3251,"no","17","chair","metal","purple",NA,"",NA,"batch1","no","chair_metal_purple",1
"411",1147,"list1","metal","chair_metal_green","material1_correct","cmp_cmg_cpg","cmp_cmg_cpg_1","yes","material","chair_plastic_green","2","",2435,"yes","18","chair","metal","purple",NA,"",NA,"batch1","yes","chair_metal_purple",1
"412",1147,"list1","purple","chair_metal_purple","color2_correct","cmg_cmp_cpp","cmg_cmp_cpp_2","yes","color","chair_plastic_purple","3","",2399,"yes","19","chair","metal","green",NA,"",NA,"batch1","yes","chair_metal_green",1
"413",1147,"list1","glass","pitcher_glass_blue","material2_correct","pmb_pgb_pgg","pmb_pgb_pgg_2","yes","material","pitcher_glass_green","3","",2908,"yes","20","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"414",1147,"list1","blue","table_metal_green","color1_incorrect","tmb_tmg_twg","tmb_tmg_twg_2","no","color","table_wood_green","['2', '3']","",2756,"no","21","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"415",1147,"list1","black","jacket_leather_purple","color2_incorrect","jdp_jlp_jlbo","jdp_jlp_jlbo_2","no","color","jacket_leather_black_original","['3', '4']","",2496,"no","22","jacket","denim","purple",NA,"",NA,"batch1","no","jacket_denim_purple",1
"416",1147,"list1","plastic","plate_paper_blue","material1_correct","ppbo_ppb_ppwo","ppbo_ppb_ppwo_1","yes","material","plate_paper_white_original","1","",2486,"yes","23","plate","plastic","blue","original","",NA,"batch1","yes","plate_plastic_blue_original",1
"417",1147,"list1","wooden","table_wood_blue","material2_correct","tmb_twb_twg","tmb_twb_twg_2","yes","material","table_wood_green","3","",2159,"yes","24","table","metal","blue",NA,"",NA,"batch1","yes","table_metal_blue",1
"418",1147,"list1","plastic","bottle_plastic_green","material2_correct","bgg_bpg_bpco","bgg_bpg_bpco_1","yes","material","bottle_plastic_clear_original","3","",3780,"yes","25","bottle","glass","green",NA,"",NA,"batch1","yes","bottle_glass_green",1
"419",1147,"list1","purple","chair_metal_purple","color2_incorrect","cmg_cmp_cwp","cmg_cmp_cwp_1","no","color","chair_wood_purple","['4', '5']","",2264,"no","26","chair","metal","green",NA,"",NA,"batch1","no","chair_metal_green",1
"420",1147,"list1","glass","bottle_glass_green","material2_incorrect","bpg_bgg_bgb","bpg_bgg_bgb_1","no","material","bottle_glass_blue","['4', '5']","",2699,"no","27","bottle","plastic","green",NA,"",NA,"batch1","no","bottle_plastic_green",1
"421",1147,"list1","pink","plate_plastic_blue_original","color2_correct","ppb_ppbo_ppp","ppb_ppbo_ppp_2","yes","color","plate_plastic_pink","2","",2050,"yes","28","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"422",1147,"list1","silver","cup_metal_green","color2_correct","cpg_cmg_cmso","cpg_cmg_cmso_2","yes","color","cup_metal_silver_original","2","",2209,"yes","29","cup","plastic","green",NA,"",NA,"batch1","yes","cup_plastic_green",1
"423",1147,"list1","green","bottle_glass_green","color1_correct","bpg_bgg_bgco","bpg_bgg_bgco_2","yes","color","bottle_glass_clear_original","2","",1474,"yes","30","bottle","plastic","green",NA,"",NA,"batch1","yes","bottle_plastic_green",1
"424",1147,"list1","green","cup_metal_green","color1_incorrect","cpg_cmg_cmb","cpg_cmg_cmb_1","no","color","cup_metal_blue","['3', '4']","",1997,"no","31","cup","plastic","green",NA,"",NA,"batch1","no","cup_plastic_green",1
"425",1147,"list1","blue","pitcher_plastic_blue","color1_correct","pmb_ppb_ppwo","pmb_ppb_ppwo_2","yes","color","pitcher_plastic_white_original","2","",2091,"yes","32","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"426",1147,"list1","blue","plate_plastic_blue_original","color1_incorrect","ppb_ppbo_ppg","ppb_ppbo_ppg_1","no","color","plate_plastic_green","['3', '4']","",3185,"no","33","plate","paper","blue",NA,"",NA,"batch1","no","plate_paper_blue",1
"427",1147,"list1","glass","bottle_plastic_green","material1_incorrect","bgg_bpg_bpb","bgg_bpg_bpb_2","no","material","bottle_plastic_blue","['2', '3']","",2553,"yes","34","bottle","glass","green",NA,"",NA,"batch1","no","bottle_glass_green",0
"428",1147,"list1","green","spoon_wood_blue","color1_correct","swg_swb_spb","swg_swb_spb_1","yes","color","spoon_plastic_blue","1","",1836,"yes","35","spoon","wood","green",NA,"",NA,"batch1","yes","spoon_wood_green",1
"429",1147,"list1","metal","table_wood_blue","material1_incorrect","tmb_twb_twbo","tmb_twb_twbo_2","no","material","table_wood_brown_original","['2', '3']","",3007,"no","36","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"430",1147,"list1","denim","jacket_leather_purple","material1_correct","jdp_jlp_jlg","jdp_jlp_jlg_1","yes","material","jacket_leather_green","1","",2367,"yes","37","jacket","denim","purple",NA,"",NA,"batch1","yes","jacket_denim_purple",1
"431",1147,"list1","blue","table_metal_blue","color2_incorrect","tmso_tmb_twb","tmso_tmb_twb_2","no","color","table_wood_blue","['4', '5']","",2098,"no","38","table","metal","silver","original","",NA,"batch1","no","table_metal_silver_original",1
"432",1147,"list1","plastic","pitcher_plastic_blue","material2_incorrect","pmb_ppb_ppg","pmb_ppb_ppg_1","no","material","pitcher_plastic_green","['4', '5']","",3229,"no","39","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"433",1147,"list1","metal","table_metal_green","material1_correct","tmso_tmg_twg","tmso_tmg_twg_1","yes","material","table_wood_green","2","",1801,"yes","40","table","metal","silver","original","",NA,"batch1","yes","table_metal_silver_original",1
"434",1147,"list1","green","plate_paper_blue","color2_incorrect","ppbo_ppb_ppg","ppbo_ppb_ppg_2","no","color","plate_paper_green","['3', '4']","",2317,"no","41","plate","plastic","blue","original","",NA,"batch1","no","plate_plastic_blue_original",1
"435",1201,"list1","blue","pitcher_plastic_blue","color1_correct","pmb_ppb_ppwo","pmb_ppb_ppwo_2","yes","color","pitcher_plastic_white_original","2","",1936,"yes","11","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"436",1201,"list1","green","bottle_glass_green","color1_correct","bpg_bgg_bgco","bpg_bgg_bgco_1","yes","color","bottle_glass_clear_original","2","",1731,"yes","12","bottle","plastic","green",NA,"",NA,"batch1","yes","bottle_plastic_green",1
"437",1201,"list1","green","cup_metal_green","color1_incorrect","cpg_cmg_cmb","cpg_cmg_cmb_2","no","color","cup_metal_blue","['3', '4']","",1907,"no","13","cup","plastic","green",NA,"",NA,"batch1","no","cup_plastic_green",1
"438",1201,"list1","plastic","plate_paper_blue","material1_correct","ppbo_ppb_ppwo","ppbo_ppb_ppwo_1","yes","material","plate_paper_white_original","1","",3053,"yes","14","plate","plastic","blue","original","",NA,"batch1","yes","plate_plastic_blue_original",1
"439",1201,"list1","green","boot_leather_black_original","color1_correct","blg_blbo_brbo","blg_blbo_brbo_2","yes","color","boot_rubber_black_original","1","",2044,"yes","15","boot","leather","green",NA,"",NA,"batch1","yes","boot_leather_green",1
"440",1201,"list1","purple","chair_metal_purple","color2_incorrect","cmg_cmp_cwp","cmg_cmp_cwp_2","no","color","chair_wood_purple","['4', '5']","",2274,"no","16","chair","metal","green",NA,"",NA,"batch1","no","chair_metal_green",1
"441",1201,"list1","metal","pitcher_glass_blue","material1_incorrect","pmb_pgb_pgco","pmb_pgb_pgco_1","no","material","pitcher_glass_clear_original","['2', '3']","",2332,"no","17","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"442",1201,"list1","metal","chair_metal_green","material1_correct","cmp_cmg_cpg","cmp_cmg_cpg_2","yes","material","chair_plastic_green","2","",2900,"yes","18","chair","metal","purple",NA,"",NA,"batch1","yes","chair_metal_purple",1
"443",1201,"list1","metal","table_wood_blue","material1_incorrect","tmb_twb_twbo","tmb_twb_twbo_1","no","material","table_wood_brown_original","['2', '3']","",2766,"no","19","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"444",1201,"list1","pink","plate_plastic_blue_original","color2_correct","ppb_ppbo_ppp","ppb_ppbo_ppp_2","yes","color","plate_plastic_pink","2","",2056,"yes","20","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"445",1201,"list1","denim","jacket_leather_purple","material1_correct","jdp_jlp_jlg","jdp_jlp_jlg_2","yes","material","jacket_leather_green","1","",2785,"yes","21","jacket","denim","purple",NA,"",NA,"batch1","yes","jacket_denim_purple",1
"446",1201,"list1","blue","table_metal_blue","color2_incorrect","tmso_tmb_twb","tmso_tmb_twb_1","no","color","table_wood_blue","['4', '5']","",2310,"no","22","table","metal","silver","original","",NA,"batch1","no","table_metal_silver_original",1
"447",1201,"list1","blue","plate_plastic_blue_original","color1_incorrect","ppb_ppbo_ppg","ppb_ppbo_ppg_2","no","color","plate_plastic_green","['3', '4']","",1950,"no","23","plate","paper","blue",NA,"",NA,"batch1","no","plate_paper_blue",1
"448",1201,"list1","metal","spoon_wood_blue","material2_incorrect","swg_swb_smb","swg_swb_smb_2","no","material","spoon_metal_blue","['3', '4']","",2775,"no","24","spoon","wood","green",NA,"",NA,"batch1","no","spoon_wood_green",1
"449",1201,"list1","plastic","plate_paper_green","material2_correct","ppb_ppg_ppg","ppb_ppg_ppg_1","yes","material","plate_plastic_green","2","",2458,"yes","25","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"450",1201,"list1","silver","cup_metal_green","color2_correct","cpg_cmg_cmso","cpg_cmg_cmso_1","yes","color","cup_metal_silver_original","2","",2354,"yes","26","cup","plastic","green",NA,"",NA,"batch1","yes","cup_plastic_green",1
"451",1201,"list1","green","plate_paper_blue","color2_incorrect","ppbo_ppb_ppg","ppbo_ppb_ppg_2","no","color","plate_paper_green","['3', '4']","",1805,"no","27","plate","plastic","blue","original","",NA,"batch1","no","plate_plastic_blue_original",1
"452",1201,"list1","green","boot_leather_brown","color1_incorrect","blg_blb_brb","blg_blb_brb_2","no","color","boot_rubber_brown","['2', '3']","",1849,"no","28","boot","leather","green",NA,"",NA,"batch1","no","boot_leather_green",1
"453",1201,"list1","glass","bottle_glass_green","material2_incorrect","bpg_bgg_bgb","bpg_bgg_bgb_2","no","material","bottle_glass_blue","['4', '5']","",1594,"no","29","bottle","plastic","green",NA,"",NA,"batch1","no","bottle_plastic_green",1
"454",1201,"list1","glass","pitcher_glass_blue","material2_correct","pmb_pgb_pgg","pmb_pgb_pgg_2","yes","material","pitcher_glass_green","3","",2057,"yes","30","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"455",1201,"list1","blue","table_metal_blue","color2_correct","tmg_tmb_twb","tmg_tmb_twb_2","yes","color","table_wood_blue","3","",2920,"yes","31","table","metal","green",NA,"",NA,"batch1","yes","table_metal_green",1
"456",1201,"list1","purple","chair_metal_purple","color2_correct","cmg_cmp_cpp","cmg_cmp_cpp_1","yes","color","chair_plastic_purple","3","",1828,"yes","32","chair","metal","green",NA,"",NA,"batch1","yes","chair_metal_green",1
"457",1201,"list1","wooden","table_wood_blue","material2_correct","tmb_twb_twg","tmb_twb_twg_1","yes","material","table_wood_green","3","",1973,"yes","33","table","metal","blue",NA,"",NA,"batch1","yes","table_metal_blue",1
"458",1201,"list1","glass","bottle_plastic_green","material1_incorrect","bgg_bpg_bpb","bgg_bpg_bpb_2","no","material","bottle_plastic_blue","['2', '3']","",2952,"no","34","bottle","glass","green",NA,"",NA,"batch1","no","bottle_glass_green",1
"459",1201,"list1","metal","chair_metal_green","material1_incorrect","cmp_cmg_cwg","cmp_cmg_cwg_1","no","material","chair_wood_green","['3', '4']","",1816,"no","35","chair","metal","purple",NA,"",NA,"batch1","no","chair_metal_purple",1
"460",1201,"list1","plastic","pitcher_plastic_blue","material2_incorrect","pmb_ppb_ppg","pmb_ppb_ppg_1","no","material","pitcher_plastic_green","['4', '5']","",1700,"no","36","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"461",1201,"list1","metal","table_metal_green","material1_correct","tmso_tmg_twg","tmso_tmg_twg_2","yes","material","table_wood_green","2","",1965,"yes","37","table","metal","silver","original","",NA,"batch1","yes","table_metal_silver_original",1
"462",1201,"list1","green","spoon_wood_blue","color1_correct","swg_swb_spb","swg_swb_spb_2","yes","color","spoon_plastic_blue","1","",1666,"yes","38","spoon","wood","green",NA,"",NA,"batch1","yes","spoon_wood_green",1
"463",1201,"list1","black","jacket_leather_purple","color2_incorrect","jdp_jlp_jlbo","jdp_jlp_jlbo_1","no","color","jacket_leather_black_original","['3', '4']","",2104,"no","39","jacket","denim","purple",NA,"",NA,"batch1","no","jacket_denim_purple",1
"464",1201,"list1","blue","table_metal_green","color1_incorrect","tmb_tmg_twg","tmb_tmg_twg_1","no","color","table_wood_green","['2', '3']","",2153,"no","40","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"465",1201,"list1","plastic","bottle_plastic_green","material2_correct","bgg_bpg_bpco","bgg_bpg_bpco_1","yes","material","bottle_plastic_clear_original","3","",2542,"yes","41","bottle","glass","green",NA,"",NA,"batch1","yes","bottle_glass_green",1
"466",1415,"list1","plastic","plate_paper_green","material2_correct","ppb_ppg_ppg","ppb_ppg_ppg_2","yes","material","plate_plastic_green","2","",2256,"no","11","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",0
"467",1415,"list1","glass","pitcher_glass_blue","material2_correct","pmb_pgb_pgg","pmb_pgb_pgg_2","yes","material","pitcher_glass_green","3","",2794,"no","12","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",0
"468",1415,"list1","blue","table_metal_blue","color2_correct","tmg_tmb_twb","tmg_tmb_twb_2","yes","color","table_wood_blue","3","",2099,"yes","13","table","metal","green",NA,"",NA,"batch1","yes","table_metal_green",1
"469",1415,"list1","pink","plate_plastic_blue_original","color2_correct","ppb_ppbo_ppp","ppb_ppbo_ppp_1","yes","color","plate_plastic_pink","2","",1964,"yes","14","plate","paper","blue",NA,"",NA,"batch1","yes","plate_paper_blue",1
"470",1415,"list1","blue","pitcher_plastic_blue","color1_correct","pmb_ppb_ppwo","pmb_ppb_ppwo_2","yes","color","pitcher_plastic_white_original","2","",1901,"yes","15","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
"471",1415,"list1","wooden","table_wood_blue","material2_correct","tmb_twb_twg","tmb_twb_twg_1","yes","material","table_wood_green","3","",3350,"yes","16","table","metal","blue",NA,"",NA,"batch1","yes","table_metal_blue",1
"472",1415,"list1","green","cup_metal_green","color1_incorrect","cpg_cmg_cmb","cpg_cmg_cmb_1","no","color","cup_metal_blue","['3', '4']","",2104,"no","17","cup","plastic","green",NA,"",NA,"batch1","no","cup_plastic_green",1
"473",1415,"list1","purple","chair_metal_purple","color2_incorrect","cmg_cmp_cwp","cmg_cmp_cwp_2","no","color","chair_wood_purple","['4', '5']","",2274,"no","18","chair","metal","green",NA,"",NA,"batch1","no","chair_metal_green",1
"474",1415,"list1","green","spoon_wood_blue","color1_correct","swg_swb_spb","swg_swb_spb_2","yes","color","spoon_plastic_blue","1","",2037,"yes","19","spoon","wood","green",NA,"",NA,"batch1","yes","spoon_wood_green",1
"475",1415,"list1","green","bottle_glass_green","color1_correct","bpg_bgg_bgco","bpg_bgg_bgco_2","yes","color","bottle_glass_clear_original","2","",1860,"yes","20","bottle","plastic","green",NA,"",NA,"batch1","yes","bottle_plastic_green",1
"476",1415,"list1","green","plate_paper_blue","color2_incorrect","ppbo_ppb_ppg","ppbo_ppb_ppg_2","no","color","plate_paper_green","['3', '4']","",2019,"no","21","plate","plastic","blue","original","",NA,"batch1","no","plate_plastic_blue_original",1
"477",1415,"list1","green","boot_leather_brown","color1_incorrect","blg_blb_brb","blg_blb_brb_1","no","color","boot_rubber_brown","['2', '3']","",2049,"no","22","boot","leather","green",NA,"",NA,"batch1","no","boot_leather_green",1
"478",1415,"list1","metal","chair_metal_green","material1_incorrect","cmp_cmg_cwg","cmp_cmg_cwg_1","no","material","chair_wood_green","['3', '4']","",2967,"no","23","chair","metal","purple",NA,"",NA,"batch1","no","chair_metal_purple",1
"479",1415,"list1","metal","table_wood_blue","material1_incorrect","tmb_twb_twbo","tmb_twb_twbo_2","no","material","table_wood_brown_original","['2', '3']","",2926,"no","24","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"480",1415,"list1","plastic","pitcher_plastic_blue","material2_incorrect","pmb_ppb_ppg","pmb_ppb_ppg_2","no","material","pitcher_plastic_green","['4', '5']","",2221,"no","25","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"481",1415,"list1","metal","pitcher_glass_blue","material1_incorrect","pmb_pgb_pgco","pmb_pgb_pgco_2","no","material","pitcher_glass_clear_original","['2', '3']","",3045,"no","26","pitcher","metal","blue",NA,"",NA,"batch1","no","pitcher_metal_blue",1
"482",1415,"list1","plastic","bottle_plastic_green","material2_correct","bgg_bpg_bpco","bgg_bpg_bpco_2","yes","material","bottle_plastic_clear_original","3","",2389,"yes","27","bottle","glass","green",NA,"",NA,"batch1","yes","bottle_glass_green",1
"483",1415,"list1","denim","jacket_leather_purple","material1_correct","jdp_jlp_jlg","jdp_jlp_jlg_1","yes","material","jacket_leather_green","1","",2775,"yes","28","jacket","denim","purple",NA,"",NA,"batch1","yes","jacket_denim_purple",1
"484",1415,"list1","blue","plate_plastic_blue_original","color1_incorrect","ppb_ppbo_ppg","ppb_ppbo_ppg_2","no","color","plate_plastic_green","['3', '4']","",2379,"no","29","plate","paper","blue",NA,"",NA,"batch1","no","plate_paper_blue",1
"485",1415,"list1","plastic","plate_paper_blue","material1_correct","ppbo_ppb_ppwo","ppbo_ppb_ppwo_1","yes","material","plate_paper_white_original","1","",2954,"no","30","plate","plastic","blue","original","",NA,"batch1","yes","plate_plastic_blue_original",0
"486",1415,"list1","blue","table_metal_blue","color2_incorrect","tmso_tmb_twb","tmso_tmb_twb_1","no","color","table_wood_blue","['4', '5']","",3256,"no","31","table","metal","silver","original","",NA,"batch1","no","table_metal_silver_original",1
"487",1415,"list1","metal","spoon_wood_blue","material2_incorrect","swg_swb_smb","swg_swb_smb_1","no","material","spoon_metal_blue","['3', '4']","",2318,"no","32","spoon","wood","green",NA,"",NA,"batch1","no","spoon_wood_green",1
"488",1415,"list1","silver","cup_metal_green","color2_correct","cpg_cmg_cmso","cpg_cmg_cmso_1","yes","color","cup_metal_silver_original","2","",2006,"yes","33","cup","plastic","green",NA,"",NA,"batch1","yes","cup_plastic_green",1
"489",1415,"list1","glass","bottle_plastic_green","material1_incorrect","bgg_bpg_bpb","bgg_bpg_bpb_1","no","material","bottle_plastic_blue","['2', '3']","",3967,"no","34","bottle","glass","green",NA,"",NA,"batch1","no","bottle_glass_green",1
"490",1415,"list1","black","jacket_leather_purple","color2_incorrect","jdp_jlp_jlbo","jdp_jlp_jlbo_1","no","color","jacket_leather_black_original","['3', '4']","",2508,"no","35","jacket","denim","purple",NA,"",NA,"batch1","no","jacket_denim_purple",1
"491",1415,"list1","metal","table_metal_green","material1_correct","tmso_tmg_twg","tmso_tmg_twg_2","yes","material","table_wood_green","2","",1949,"yes","36","table","metal","silver","original","",NA,"batch1","yes","table_metal_silver_original",1
"492",1415,"list1","glass","bottle_glass_green","material2_incorrect","bpg_bgg_bgb","bpg_bgg_bgb_1","no","material","bottle_glass_blue","['4', '5']","",3325,"no","37","bottle","plastic","green",NA,"",NA,"batch1","no","bottle_plastic_green",1
"493",1415,"list1","purple","chair_metal_purple","color2_correct","cmg_cmp_cpp","cmg_cmp_cpp_1","yes","color","chair_plastic_purple","3","",1657,"yes","38","chair","metal","green",NA,"",NA,"batch1","yes","chair_metal_green",1
"494",1415,"list1","metal","chair_metal_green","material1_correct","cmp_cmg_cpg","cmp_cmg_cpg_1","yes","material","chair_plastic_green","2","",1761,"yes","39","chair","metal","purple",NA,"",NA,"batch1","yes","chair_metal_purple",1
"495",1415,"list1","blue","table_metal_green","color1_incorrect","tmb_tmg_twg","tmb_tmg_twg_1","no","color","table_wood_green","['2', '3']","",1513,"no","40","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"496",1415,"list1","green","boot_leather_black_original","color1_correct","blg_blbo_brbo","blg_blbo_brbo_1","yes","color","boot_rubber_black_original","1","",1853,"yes","41","boot","leather","green",NA,"",NA,"batch1","yes","boot_leather_green",1
"497",1172,"list1","blue","table_metal_green","color1_incorrect","tmb_tmg_twg","tmb_tmg_twg_2","no","color","table_wood_green","['2', '3']","",4034,"no","11","table","metal","blue",NA,"",NA,"batch1","no","table_metal_blue",1
"498",1172,"list1","blue","table_metal_blue","color2_correct","tmg_tmb_twb","tmg_tmb_twb_2","yes","color","table_wood_blue","3","",5169,"yes","12","table","metal","green",NA,"",NA,"batch1","yes","table_metal_green",1
"499",1172,"list1","plastic","bottle_plastic_green","material2_correct","bgg_bpg_bpco","bgg_bpg_bpco_2","yes","material","bottle_plastic_clear_original","3","",2934,"yes","13","bottle","glass","green",NA,"",NA,"batch1","yes","bottle_glass_green",1
"500",1172,"list1","green","cup_metal_green","color1_incorrect","cpg_cmg_cmb","cpg_cmg_cmb_2","no","color","cup_metal_blue","['3', '4']","",2686,"no","14","cup","plastic","green",NA,"",NA,"batch1","no","cup_plastic_green",1
"501",1172,"list1","green","boot_leather_black_original","color1_correct","blg_blbo_brbo","blg_blbo_brbo_2","yes","color","boot_rubber_black_original","1","",2501,"yes","15","boot","leather","green",NA,"",NA,"batch1","yes","boot_leather_green",1
"502",1172,"list1","silver","cup_metal_green","color2_correct","cpg_cmg_cmso","cpg_cmg_cmso_2","yes","color","cup_metal_silver_original","2","",3067,"yes","16","cup","plastic","green",NA,"",NA,"batch1","yes","cup_plastic_green",1
"503",1172,"list1","green","plate_paper_blue","color2_incorrect","ppbo_ppb_ppg","ppbo_ppb_ppg_1","no","color","plate_paper_green","['3', '4']","",4252,"no","17","plate","plastic","blue","original","",NA,"batch1","no","plate_plastic_blue_original",1
"504",1172,"list1","glass","pitcher_glass_blue","material2_correct","pmb_pgb_pgg","pmb_pgb_pgg_1","yes","material","pitcher_glass_green","3","",4370,"yes","18","pitcher","metal","blue",NA,"",NA,"batch1","yes","pitcher_metal_blue",1
